   API Well Number, Well Name, Operator Name,Year,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type, 
   31-013-12773-00-00  ,  Connelly; J 1  ,  Greenway Energy LLC  ,1990,0.00,6175.00,0.00,12, GD , 
   31-121-17601-00-00  ,  Conrad 1  ,  United States Gypsum Company  ,1990,0.00,5565.00,0.00,12, GD , 
   31-013-11052-00-00  ,  Conti 2  ,  Greenway Energy LLC  ,1990,0.00,827.00,22.00,12, GD , 
   31-013-11113-00-00  ,  Conti Bros 1193  ,  Greenway Energy LLC  ,1990,0.00,900.00,0.00,12, GD , 
   31-013-11121-00-00  ,  Conti Bros. 4  ,  Greenway Energy LLC  ,1990,0.00,890.00,22.00,12, GD , 
   31-013-11122-00-00  ,  Conti Bros. 5  ,  Belden & Blake Corporation  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-10947-00-00  ,  Conti Brothers #1180  ,  P&H Gas LLC  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-02749-00-00  ,  Coogan(Elliot W)1956-I  ,  Seneca Resources Corporation  ,1990,0.00,2053.00,0.00,12, GD , 
   31-107-21272-00-00  ,  Cook 01  ,  Stagecoach Pipeline & Storage Company LLC  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-18993-00-00  ,  Cook 1  ,  PPP Future Development Inc.  ,1990,0.00,0.00,55.00,0,Not Listed, 
   31-013-18815-00-00  ,  Cook 2  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0,Not Listed, 
   31-051-16141-00-00  ,  Cooney 69  ,  PXG Energy LLC  ,1990,0.00,2074.00,0.00,12, GD , 
   31-013-19840-00-00  ,  Coons; F. 1  ,  PPP Future Development Inc.  ,1990,0.00,6749.00,0.00,0, GD , 
   31-013-16888-00-00  ,  Coons; G. 1  ,  PPP Future Development Inc.  ,1990,0.00,5602.00,0.00,0, GD , 
   31-013-18273-00-00  ,  Cooper 699  ,  Greenway Energy LLC  ,1990,0.00,140.00,0.00,11, GD , 
   31-013-17203-00-00  ,  Cooper; J 1  ,  Greenway Energy LLC  ,1990,0.00,6665.00,0.00,12, GD , 
   31-013-17217-00-00  ,  Cooper; J 2  ,  Greenway Energy LLC  ,1990,0.00,8406.00,22.00,12, GD , 
   31-013-17664-00-00  ,  Cooper; J 3  ,  Greenway Energy LLC  ,1990,0.00,2850.00,0.00,12, GD , 
   31-013-17218-00-00  ,  Cooper; J 4  ,  Greenway Energy LLC  ,1990,0.00,2203.00,0.00,11, GD , 
   31-013-17249-00-00  ,  Cooper; J 5  ,  Greenway Energy LLC  ,1990,0.00,6791.00,25.00,12, GD , 
   31-013-17277-00-00  ,  Cooper; J 6  ,  Greenway Energy LLC  ,1990,0.00,6600.00,24.00,12, GD , 
   31-009-14448-00-00  ,  Corbett 1b  ,  PPP Future Development Inc.  ,1990,0.00,711.00,0.00,12, GD , 
   31-013-11897-00-00  ,  Cornell 423  ,  Greenway Energy LLC  ,1990,0.00,1773.00,6.00,12, GD , 
   31-013-14618-00-00  ,  Cornell; G 1  ,  Greenway Energy LLC  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-17661-00-00  ,  Cornell-Wise 1  ,  PPP Future Development Inc.  ,1990,0.00,4559.00,116.00,12, GD , 
   31-029-04864-00-00  ,  Cornwell 51  ,  Alden Aurora Gas Company Inc.  ,1990,0.00,1232.00,0.00,12, GD , 
   31-013-12989-00-00  ,  Costello 1  ,  U. S. Energy Development Corporation  ,1990,0.00,0.00,0.00,11, GD , 
   31-011-20663-00-00  ,  Costello 1068-1  ,  Greenway Energy LLC  ,1990,0.00,4459.00,0.00,12, GD , 
   31-011-20664-00-00  ,  Costello 1101-2  ,  Minard Run Oil Company  ,1990,0.00,31626.00,0.00,12, GD , 
   31-013-17649-00-00  ,  Cotton 1 Ed2  ,  Cotton Well Drilling Company Inc.  ,1990,0.00,3156.00,120.00,12, GD , 
   31-037-20549-00-00  ,  Coughlin 1 (6754)  ,  PXG Energy LLC  ,1990,0.00,2600.00,103.00,12, GD , 
   31-009-05327-00-00  ,  Country Side Fee 1  ,  Country Side Sand & Gravel Inc  ,1990,0.00,41.00,0.00,12, GD , 
   31-009-21131-00-00  ,  Countryside 1  ,  Greenridge Oil Company LLC  ,1990,0.00,45755.00,0.00,12, GD , 
   31-029-13309-00-00  ,  County Line 2  ,  County Line Stone Co. Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-099-19589-00-00  ,  Covert 1 (4137)  ,  Covert Christopher P.  ,1990,0.00,85.00,0.00,12, GD , 
   31-013-17681-00-00  ,  Covey 1  ,  PPP Future Development Inc.  ,1990,0.00,3817.00,190.00,0, GD , 
   31-029-20266-00-00  ,  Cowan; F. Unit 1  ,  Town of Newstead  ,1990,0.00,782.00,0.00,4, GD , 
   31-013-15522-00-00  ,  Cowen 1  ,  PPP Future Development Inc.  ,1990,0.00,4202.00,0.00,7, GD , 
   31-013-17878-00-00  ,  Cowen 2  ,  PPP Future Development Inc.  ,1990,0.00,555.00,0.00,7, GD , 
   31-013-15523-00-00  ,  Cowen 3  ,  PPP Future Development Inc.  ,1990,0.00,1648.00,0.00,7, GD , 
   31-009-17197-00-00  ,  Cowen 4  ,  PPP Future Development Inc.  ,1990,0.00,881.00,0.00,7, GD , 
   31-013-17812-00-00  ,  Cowen 5  ,  PPP Future Development Inc.  ,1990,0.00,1277.00,0.00,7, GD , 
   31-009-19744-00-00  ,  Cowen; H 1  ,  Greenway Energy LLC  ,1990,0.00,5844.00,0.00,12, GD , 
   31-009-19284-00-00  ,  Cowen; W 1-A  ,  Greenway Energy LLC  ,1990,0.00,2449.00,0.00,12, GD , 
   31-009-19282-00-00  ,  Cowen; W 1-B  ,  Greenway Energy LLC  ,1990,0.00,3972.00,0.00,12, GD , 
   31-013-11797-00-00  ,  Cowles 1  ,  Resource America Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-12434-00-00  ,  Cowles 2  ,  Resource America Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-12127-00-00  ,  Cowles 3  ,  PPP Future Development Inc.  ,1990,0.00,2338.00,60.00,12, GD , 
   31-013-12435-00-00  ,  Cowles 4  ,  PPP Future Development Inc.  ,1990,0.00,2375.00,61.00,12, GD , 
   31-067-15584-00-00  ,  Cox R 1  ,  Plainville Turkey Farm Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-051-15372-00-00  ,  Cramer 1  ,  Westmin Resources Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-009-18483-00-00  ,  Crandall 1  ,  Stedman Energy Inc.  ,1990,0.00,2376.00,1.00,12, GD , 
   31-013-11701-00-00  ,  Crandall 346  ,  Belden & Blake Corporation  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-14497-00-00  ,  Crandall 568  ,  Greenway Energy LLC  ,1990,0.00,4719.00,15.00,12, GD , 
   31-013-13781-00-00  ,  Crandall 579  ,  Greenway Energy LLC  ,1990,0.00,5101.00,32.00,12, GD , 
   31-013-11342-00-00  ,  Crandall Unit 326 1  ,  Greenway Energy LLC  ,1990,0.00,1217.00,0.00,12, GD , 
   31-013-19008-00-00  ,  Crandall; H 1  ,  Greenway Energy LLC  ,1990,0.00,3908.00,0.00,12, GD , 
   31-013-15812-00-00  ,  Crandall; M 1  ,  Greenway Energy LLC  ,1990,0.00,2746.00,90.00,12, GD , 
   31-013-11424-00-00  ,  Cranston 311  ,  Greenway Energy LLC  ,1990,0.00,4283.00,0.00,12, GD , 
   31-013-11296-00-00  ,  Cranston 312  ,  Greenway Energy LLC  ,1990,0.00,1030.00,0.00,12, GD , 
   31-013-11297-00-00  ,  Cranston 313  ,  Greenway Energy LLC  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-19352-00-00  ,  Cranston Drilling 3  ,  Universal Resources Holdings Inc.  ,1990,0.00,7338.00,145.00,12, GD , 
   31-013-11499-00-00  ,  Crawford 1  ,  Greenway Energy LLC  ,1990,0.00,2392.00,0.00,12, GD , 
   31-013-21895-00-00  ,  Crawford 6949  ,  Stedman Energy Inc.  ,1990,0.00,0.00,0.00,0,Not Listed, 
   31-037-21339-00-00  ,  Crawford; W & K 1  ,  United States Gypsum Company  ,1990,0.00,1345.00,0.00,3, GD , 
   31-051-14450-00-00  ,  Cripps 44  ,  PXG Energy LLC  ,1990,0.00,1744.00,0.00,12, GD , 
   31-009-18779-00-00  ,  Cripps F 1  ,  Empire Exploration Inc.  ,1990,0.00,1066.00,0.00,12, GD , 
   31-029-04207-00-00  ,  Critoph Nurseries 1  ,  Seaport Natural Gas Co. Inc.  ,1990,0.00,1214.00,10.00,12, GD , 
   31-003-60352-00-00  ,  Crittenden NFGSC 2110-I  ,  National Fuel Gas Supply Corporation  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-11903-00-00  ,  Crofoot (431)  ,  TGX Corp.  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-11905-00-00  ,  Crofoot 429  ,  Greenway Energy LLC  ,1990,0.00,40.00,0.00,3, GD , 
   31-013-18251-00-00  ,  Cronk; G 1  ,  Greenway Energy LLC  ,1990,0.00,9394.00,0.00,12, GD , 
   31-013-20731-00-00  ,  Cronk; P 1  ,  Greenway Energy LLC  ,1990,0.00,4944.00,0.00,12, GD , 
   31-013-18085-00-00  ,  Crosby 1  ,  Stedman Energy Inc.  ,1990,0.00,0.00,0.00,8, GD , 
   31-013-10175-00-00  ,  Crosby 119  ,  Greenway Energy LLC  ,1990,0.00,730.00,0.00,6, GD , 
   31-013-21794-00-00  ,  Crosby; R 1-A  ,  Greenway Energy LLC  ,1990,0.00,14611.00,1544.00,12, GD , 
   31-013-18400-00-00  ,  Croscut 2  ,  Wengerd Noah A.  ,1990,0.00,200.00,0.00,1, GD , 
   31-013-17127-00-00  ,  Croscutt; K 1  ,  Envirogas Inc.  ,1990,0.00,1107.00,104.00,9, GD , 
   31-013-10956-00-00  ,  Cross 1  ,  Greenway Energy LLC  ,1990,0.00,2161.00,0.00,11, GD , 
   31-037-13961-00-00  ,  Cross 21  ,  PXG Energy LLC  ,1990,0.00,856.00,0.00,11, GD , 
   31-013-11867-00-00  ,  Cross 388  ,  Greenway Energy LLC  ,1990,0.00,2054.00,7.00,12, GD , 
   31-013-02740-00-00  ,  Cross(Sharp)1941-I  ,  Greenway Energy LLC  ,1990,0.00,4507.00,0.00,12, GD , 
   31-013-18612-00-00  ,  Cross; N 1  ,  Greenway Energy LLC  ,1990,0.00,3191.00,0.00,12, GD , 
   31-013-18162-00-00  ,  Cross; R 1  ,  Greenway Energy LLC  ,1990,0.00,10149.00,24.00,12, GD , 
   31-013-18717-00-00  ,  Cross; R.E. 1-Ny-4011  ,  PPP Future Development Inc.  ,1990,0.00,4834.00,11.00,12, GD , 
   31-013-16325-00-00  ,  Crossman 1  ,  PPP Future Development Inc.  ,1990,0.00,4898.00,0.00,12, GD , 
   31-013-10298-00-00  ,  Crowe Paul Jr 1  ,  PPP Future Development Inc.  ,1990,0.00,428.00,7.00,10, GD , 
   31-013-21837-00-00  ,  Crowe; P 1  ,  PPP Future Development Inc.  ,1990,0.00,8493.00,0.00,5, GD , 
   31-013-18577-00-00  ,  Crowell 1  ,  K. Petroleum Inc.  ,1990,0.00,2904.00,6010.00,12, GD , 
   31-013-12100-00-00  ,  Crowell 1315  ,  Greenway Energy LLC  ,1990,0.00,182.00,0.00,11, GD , 
   31-013-18583-00-00  ,  Crowell 2  ,  K. Petroleum Inc.  ,1990,240.00,2976.00,6010.00,12, GD , 
   31-013-18713-00-00  ,  Crowell 4  ,  Cotton Well Drilling Company Inc.  ,1990,0.00,7227.00,0.00,12, GD , 
   31-013-18983-00-00  ,  Crowell 6317  ,  Crowell Walter R.  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-18874-00-00  ,  Crowell 6330  ,  Nucomer Energy LLC  ,1990,0.00,3190.00,2.00,12, GD , 
   31-013-20800-00-00  ,  Crowell Unit 3  ,  GFS Energy Inc.  ,1990,0.00,1475.00,0.00,6, GD , 
   31-013-18582-00-00  ,  Crowell; D 1-208  ,  K. Petroleum Inc.  ,1990,0.00,3282.00,6010.00,12, GD , 
   31-013-14171-00-00  ,  Crowell; D 1-54  ,  K. Petroleum Inc.  ,1990,150.00,1801.00,6010.00,12, GD , 
   31-013-18668-00-00  ,  Crowell; D 2-206  ,  K. Petroleum Inc.  ,1990,160.00,4498.00,6010.00,12, GD , 
   31-013-20024-00-00  ,  Crowell; D 3-271  ,  K. Petroleum Inc.  ,1990,240.00,9534.00,6010.00,12, GD , 
   31-013-20021-00-00  ,  Crowell; D 4-267  ,  K. Petroleum Inc.  ,1990,210.00,2843.00,6010.00,12, GD , 
   31-013-20012-00-00  ,  Crowell; D 5-266  ,  K. Petroleum Inc.  ,1990,160.00,18029.00,6010.00,12, GD , 
   31-013-18680-00-00  ,  Crowell; H 2-203  ,  K. Petroleum Inc.  ,1990,300.00,3028.00,6010.00,12, GD , 
   31-013-17851-00-00  ,  Crumb 1  ,  Rodgers Clyde B.  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-16385-00-00  ,  Crump 1  ,  Schmitz Michael E.  ,1990,0.00,150.00,0.00,12, GD , 
   31-011-15703-00-00  ,  Cuff Sid & Oletha A123-3  ,  OI Auburn Inc.  ,1990,0.00,6227.00,0.00,12, GD , 
   31-011-13637-00-00  ,  Cuff Sid & Oletha A123b-3  ,  OI Auburn Inc.  ,1990,0.00,3597.00,0.00,12, GD , 
   31-011-13555-00-00  ,  Cullen Tom & Jen T140-8  ,  OI Auburn Inc.  ,1990,0.00,620.00,0.00,12, GD , 
   31-011-16118-00-00  ,  Culver 1-6  ,  Ashland Farm LLC  ,1990,0.00,0.00,0.00,0, GD , 
   31-009-18276-00-00  ,  Cummings 1  ,  Stedman Energy Inc.  ,1990,0.00,1879.00,0.00,12, GD , 
   31-011-11546-00-00  ,  Cunningham 6  ,  OI Auburn Inc.  ,1990,0.00,4688.00,0.00,12, GD , 
   31-011-15708-00-00  ,  Cunningham; F & A 124-8  ,  OI Auburn Inc.  ,1990,0.00,5444.00,0.00,12, GD , 
   31-011-15702-00-00  ,  Cunningham; F & A A124-1  ,  OI Auburn Inc.  ,1990,0.00,4555.00,0.00,12, GD , 
   31-029-19084-00-00  ,  Curley 1  ,  Roche E. Michael  ,1990,0.00,0.00,0.00,0, GD , 
   31-051-15592-00-00  ,  Curry 1  ,  PPP Future Development Inc.  ,1990,0.00,17930.00,0.00,12, GD , 
   31-013-21799-00-00  ,  Curry 2  ,  PPP Future Development Inc.  ,1990,0.00,2934.00,0.00,12, GD , 
   31-029-15095-00-00  ,  Curry 776-I  ,  PPP Future Development Inc.  ,1990,0.00,9707.00,29.00,12, GD , 
   31-013-16942-00-00  ,  Curtis 1  ,  Cotton Well Drilling Company Inc.  ,1990,0.00,5083.00,0.00,12, GD , 
   31-013-16943-00-00  ,  Curtis 2  ,  Cotton Well Drilling Company Inc.  ,1990,0.00,15568.00,0.00,12, GD , 
   31-037-19658-00-00  ,  Curto; P & D 1  ,  United States Gypsum Company  ,1990,0.00,4427.00,0.00,12, GD , 
   31-037-13848-00-00  ,  Czapeczka 1  ,  United States Gypsum Company  ,1990,0.00,4213.00,0.00,12, GD , 
   31-037-13849-00-00  ,  Czapeczka 2  ,  United States Gypsum Company  ,1990,0.00,3834.00,0.00,12, GD , 
   31-009-21118-00-00  ,  Czesak 1  ,  Czesak Dairy Farm LLC  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-15951-00-00  ,  D & B 1  ,  Greenway Energy LLC  ,1990,0.00,5149.00,115.00,12, GD , 
   31-013-16622-00-00  ,  D & C 1  ,  Greenway Energy LLC  ,1990,0.00,4526.00,0.00,12, GD , 
   31-013-16623-00-00  ,  D & C 2  ,  Greenway Energy LLC  ,1990,0.00,15396.00,45.00,12, GD , 
   31-029-15244-00-00  ,  D A Griffin Alpha  ,  Herman's Supply Company  ,1990,0.00,1573.00,0.00,12, GD , 
   31-121-17294-00-00  ,  D C Clark 01  ,  Clark Donald C  ,1990,0.00,89.00,0.00,12, GD , 
   31-009-18486-00-00  ,  D Dankert 1  ,  Greenway Energy LLC  ,1990,0.00,169.00,0.00,5, GD , 
   31-009-18045-00-00  ,  D Hebner 2  ,  Greenway Energy LLC  ,1990,0.00,1671.00,0.00,12, GD , 
   31-013-16033-00-00  ,  D Lundmark 1-A  ,  PPP Future Development Inc.  ,1990,0.00,1042.00,0.00,12, GD , 
   31-009-16718-00-00  ,  D Miller 1  ,  Greenway Energy LLC  ,1990,0.00,19482.00,0.00,7, GD , 
   31-013-17645-00-00  ,  D Sisson Unit 1  ,  PPP Future Development Inc.  ,1990,0.00,943.00,0.00,12, GD , 
   31-013-14845-00-00  ,  D Thomas 1  ,  PPP Future Development Inc.  ,1990,0.00,2080.00,60.00,9, GD , 
   31-013-14847-00-00  ,  D Thomas 2  ,  PPP Future Development Inc.  ,1990,0.00,9730.00,128.00,12, GD , 
   31-009-16425-00-00  ,  D Williams 1  ,  Greenway Energy LLC  ,1990,0.00,3431.00,0.00,11, GD , 
   31-009-16407-00-00  ,  D Williams 2  ,  Greenway Energy LLC  ,1990,0.00,1639.00,0.00,11, GD , 
   31-037-19528-00-00  ,  D&D Farms 1  ,  PXG Energy LLC  ,1990,0.00,2703.00,118.00,12, GD , 
   31-037-19529-00-00  ,  D&D Farms 2  ,  PXG Energy LLC  ,1990,0.00,2328.00,69.00,12, GD , 
   31-037-19530-00-00  ,  D&D Farms 3  ,  PXG Energy LLC  ,1990,0.00,3387.00,178.00,12, GD , 
   31-037-19531-00-00  ,  D&D Farms 4  ,  PXG Energy LLC  ,1990,0.00,4818.00,208.00,12, GD , 
   31-029-18796-00-00  ,  D&P Zittle 1  ,  Zittel Kenneth D.  ,1990,0.00,2408.00,0.00,12, GD , 
   31-029-19289-00-00  ,  D&P Zittle 2  ,  Zittel Kenneth D.  ,1990,0.00,6837.00,3.00,12, GD , 
   31-009-18627-00-00  ,  D. Heath 1  ,  Heath Francis A. & Ruth E.  ,1990,0.00,1157.00,80.00,12, GD , 
   31-013-15561-00-00  ,  D. Smith 2  ,  Stedman Energy Inc.  ,1990,0.00,11328.00,10.00,12, GD , 
   31-121-17612-00-00  ,  D.H. Shearing No.1 134  ,  The Robert and Donna Harwood Income Only Trust  ,1990,0.00,945.00,0.00,12, GD , 
   31-009-18465-00-00  ,  D-1 Damude  ,  Fairmont Oil Co. Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-029-13722-00-00  ,  Dabb 1  ,  Palizay Paul  ,1990,0.00,1281.00,0.00,10, GD , 
   31-013-12702-00-00  ,  Dach 1  ,  PPP Future Development Inc.  ,1990,0.00,2500.00,40.00,12, GD , 
   31-037-02925-00-00  ,  Daehm  ,  GFS Energy Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-009-18654-00-00  ,  Dahl 1  ,  PPP Future Development Inc.  ,1990,0.00,4301.00,0.00,12, GD , 
   31-121-17282-00-00  ,  Dahler 1  ,  United States Gypsum Company  ,1990,0.00,3912.00,0.00,12, GD , 
   31-013-15258-00-00  ,  Dahlgren 1  ,  PPP Future Development Inc.  ,1990,0.00,6183.00,190.00,0, GD , 
   31-013-20961-00-00  ,  Dale; V 1  ,  Greenway Energy LLC  ,1990,0.00,15963.00,75.00,12, GD , 
   31-051-16137-00-00  ,  Daley 65  ,  PXG Energy LLC  ,1990,0.00,3679.00,0.00,12, GD , 
   31-051-16142-00-00  ,  Daley 72  ,  PXG Energy LLC  ,1990,0.00,1042.00,0.00,12, GD , 
   31-029-08232-00-00  ,  Dambach 700-I  ,  Greenway Energy LLC  ,1990,0.00,1629.00,0.00,12, GD , 
   31-013-16794-00-00  ,  Damcott; C 1  ,  Greenway Energy LLC  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-16795-00-00  ,  Damcott; C 2  ,  Greenway Energy LLC  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-16796-00-00  ,  Damcott; C 3  ,  Greenway Energy LLC  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-18512-00-00  ,  Damcott; M 1  ,  Greenway Energy LLC  ,1990,0.00,391.00,140.00,12, GD , 
   31-013-20947-00-00  ,  Damcott; W 1  ,  Greenway Energy LLC  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-20955-00-00  ,  Damcott; W 2  ,  Envirogas Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-16458-00-00  ,  Damcott;G 1  ,  Einink Mark B.  ,1990,0.00,0.00,0.00,12, GD , 
   31-099-17572-00-00  ,  D'Amico 2508  ,  A.D.C.O. Well Services Inc.  ,1990,0.00,1765.00,0.00,12, GD , 
   31-013-16066-00-00  ,  Damon 1  ,  PPP Future Development Inc.  ,1990,0.00,6867.00,0.00,12, GD , 
   31-013-10880-00-00  ,  Damon 168 1  ,  Greenway Energy LLC  ,1990,0.00,752.00,0.00,12, GD , 
   31-051-16125-00-00  ,  D'Angelo 79  ,  PXG Energy LLC  ,1990,0.00,1206.00,0.00,12, GD , 
   31-029-07274-00-00  ,  Daniel B. Hull 1  ,  Miller Ronald R. Jr.  ,1990,0.00,0.00,0.00,12, GD , 
   31-029-18372-00-00  ,  Daniel Mecca 1  ,  Stedman Energy Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-15498-00-00  ,  Danielson 1  ,  Greenway Energy LLC  ,1990,0.00,6352.00,158.00,11, GD , 
   31-013-15499-00-00  ,  Danielson 2  ,  Greenway Energy LLC  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-13852-00-00  ,  Danser 1  ,  United States Gypsum Company  ,1990,0.00,2375.00,0.00,12, GD , 
   31-037-15264-00-00  ,  Danser 2  ,  United States Gypsum Company  ,1990,0.00,123.00,0.00,9, GD , 
   31-013-11406-00-00  ,  Darby 1  ,  Greenway Energy LLC  ,1990,0.00,2287.00,30.00,12, GD , 
   31-037-12180-00-00  ,  Darien Development Co 1  ,  Reserve Gas Company Inc.  ,1990,0.00,2432.00,12.00,12, GD , 
   31-037-17496-00-00  ,  Darien Lake Fun Co 1  ,  Alden Aurora Gas Company Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17493-00-00  ,  Darien Lake Fun Co 2  ,  Alden Aurora Gas Company Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17497-00-00  ,  Darien Lake Fun Co 3  ,  Alden Aurora Gas Company Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17494-00-00  ,  Darien Lake Fun Co 4  ,  Alden Aurora Gas Company Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17495-00-00  ,  Darien Lake Fun Co 5  ,  Alden Aurora Gas Company Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-15896-00-00  ,  Darien Lake State Park 1  ,  Alden Aurora Gas Company Inc.  ,1990,0.00,3684.00,0.00,12, GD , 
   31-037-17323-00-00  ,  Darien Lake State Park 10  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17324-00-00  ,  Darien Lake State Park 11  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17342-00-00  ,  Darien Lake State Park 13  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17346-00-00  ,  Darien Lake State Park 14  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17325-00-00  ,  Darien Lake State Park 15  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17326-00-00  ,  Darien Lake State Park 16  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17327-00-00  ,  Darien Lake State Park 17  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17328-00-00  ,  Darien Lake State Park 18  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17329-00-00  ,  Darien Lake State Park 19  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-16155-00-00  ,  Darien Lake State Park 2  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17330-00-00  ,  Darien Lake State Park 20  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-16156-00-00  ,  Darien Lake State Park 3  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17343-00-00  ,  Darien Lake State Park 4  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17345-00-00  ,  Darien Lake State Park 5  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17344-00-00  ,  Darien Lake State Park 6  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17320-00-00  ,  Darien Lake State Park 7  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17321-00-00  ,  Darien Lake State Park 8  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17322-00-00  ,  Darien Lake State Park 9  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-15921-00-00  ,  Darker 1  ,  United States Gypsum Company  ,1990,0.00,208.00,0.00,7, GD , 
   31-013-15996-00-00  ,  Darling 1  ,  PPP Future Development Inc.  ,1990,0.00,621.00,0.00,7, GD , 
   31-013-16093-00-00  ,  Darling 2  ,  PPP Future Development Inc.  ,1990,0.00,1862.00,0.00,7, GD , 
   31-013-20208-00-00  ,  Darling 2-339  ,  PXG Energy LLC  ,1990,0.00,258.00,0.00,2,Not Listed, 
   31-013-20806-00-00  ,  Darling Unit 1  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-14290-00-00  ,  Darling; D 1  ,  Greenway Energy LLC  ,1990,0.00,61.00,0.00,2, GD , 
   31-013-14291-00-00  ,  Darling; D 2  ,  Greenway Energy LLC  ,1990,0.00,1034.00,0.00,6, GD , 
   31-009-12480-00-00  ,  Darling-Zoar 1164  ,  Greenway Energy LLC  ,1990,0.00,2053.00,0.00,12, GD , 
   31-013-11811-00-00  ,  Davidson 1286  ,  Greenway Energy LLC  ,1990,0.00,9319.00,1.00,12, GD , 
   31-013-14161-00-00  ,  Davidson;A 1  ,  Davidson William A & Jennifer I.  ,1990,0.00,0.00,0.00,0, GD , 
   31-069-19419-00-00  ,  Davie 1  ,  PPP Future Development Inc.  ,1990,0.00,1852.00,0.00,0, GD , 
   31-013-12741-00-00  ,  Davies 1  ,  Greenway Energy LLC  ,1990,0.00,2072.00,0.00,12, GD , 
   31-051-17436-00-00  ,  Davin 1  ,  PXG Energy LLC  ,1990,0.00,387.00,0.00,4, GD , 
   31-013-11663-00-00  ,  Davis 1  ,  PPP Future Development Inc.  ,1990,0.00,1533.00,15.00,12, GD , 
   31-013-18700-00-00  ,  Davis 2 788  ,  Greenway Energy LLC  ,1990,0.00,18328.00,0.00,12, GD , 
   31-013-10949-00-00  ,  Davis 203  ,  Greenway Energy LLC  ,1990,0.00,1001.00,7.00,12, GD , 
   31-013-19394-00-00  ,  Davis 3 767  ,  Greenway Energy LLC  ,1990,0.00,3026.00,0.00,12, GD , 
   31-013-10407-00-00  ,  Davis 66  ,  Greenway Energy LLC  ,1990,0.00,1082.00,39.00,12, GD , 
   31-013-18661-00-00  ,  Davis; A 753  ,  Greenway Energy LLC  ,1990,0.00,3584.00,101.00,12, GD , 
   31-013-15641-00-00  ,  Davis; R 1  ,  Greenway Energy LLC  ,1990,0.00,3918.00,0.00,12, GD , 
